date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:27:11	2539/2539	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2005:57:12%20GMT	https://evolvelaw.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fevolvelaw.ca%2Ftell-your-clients-about-tax-deductible-fees%2F	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/oembed/1.0/embede382.json	(from https://evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/)
11:27:13	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Tue,%2026%20Sep%202023%2005:57:13%20GMT	https://evolvelaw.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fevolvelaw.ca%2Ftell-your-clients-about-tax-deductible-fees%2F&format=xml	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/oembed/1.0/embedc1ae	(from https://evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/)
11:27:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:57:17%20GMT	https://evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/)
11:27:20	6087/6087	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:17%20GMT	https://evolvelaw.ca/wp-login.php	E:/SIH_TEMPLATE/evolvelaw.ca/wp-login.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:23	106402/106402	---M--	200	added ('OK')	image/jpeg	etag:%22606ce7e7-19fa2%22	https://evolvelaw.ca/wp-content/uploads/2021/04/Tax-deductible-fees.jpg	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2021/04/Tax-deductible-fees.jpg	(from https://evolvelaw.ca/tell-your-clients-about-tax-deductible-fees/)
11:27:27	193154/193154	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:25%20GMT	https://evolvelaw.ca/2023/07/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/07/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:27	202016/202016	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:25%20GMT	https://evolvelaw.ca/2023/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:33	203333/203333	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:30%20GMT	https://evolvelaw.ca/author/itevolvelaw-ca/	E:/SIH_TEMPLATE/evolvelaw.ca/author/itevolvelaw-ca/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:35	227597/227597	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:30%20GMT	https://evolvelaw.ca/category/uncategorized/	E:/SIH_TEMPLATE/evolvelaw.ca/category/uncategorized/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:38	192542/192542	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:36%20GMT	https://evolvelaw.ca/2023/06/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/06/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:43	192775/192775	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:41%20GMT	https://evolvelaw.ca/2023/02/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/02/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:44	192779/192779	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:42%20GMT	https://evolvelaw.ca/2022/07/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/07/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:49	193552/193552	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:47%20GMT	https://evolvelaw.ca/2022/05/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/05/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:52	191772/191772	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:48%20GMT	https://evolvelaw.ca/2022/02/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/02/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:55	193513/193513	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:53%20GMT	https://evolvelaw.ca/2022/01/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/01/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:55	375716/375716	---M--	200	added ('OK')	image/webp	etag:%2261eb1093-5bba4%22	https://evolvelaw.ca/wp-content/uploads/2022/01/post.webp	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2022/01/post.webp	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:27:57	190582/190582	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:55%20GMT	https://evolvelaw.ca/2021/06/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/06/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:58	190576/190576	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:57:58%20GMT	https://evolvelaw.ca/2021/04/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/04/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:57:21%20GMT	https://evolvelaw.ca/2023/07/19/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/07/19/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/07/19/)
11:27:59	5571/5571	---M--	200	added ('OK')	image/png	etag:%2263235ac3-15c3%22	https://evolvelaw.ca/wp-content/uploads/2022/09/Transparent-Logo-2-150x150.png	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2022/09/Transparent-Logo-2-150x150.png	(from https://evolvelaw.ca/family-matter-checklists/)
11:27:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:58:00%20GMT	https://evolvelaw.ca/2023/06/30/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/06/30/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/06/30/)
11:28:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:58:01%20GMT	https://evolvelaw.ca/2023/02/03/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/02/03/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/02/03/)
11:28:04	75144/75144	---M--	200	added ('OK')	image/png	etag:%2263235ac1-12588%22	https://evolvelaw.ca/wp-content/uploads/2022/09/Transparent-Logo-2.png	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2022/09/Transparent-Logo-2.png	(from https://evolvelaw.ca/2023/02/03/)
11:28:11	207148/207148	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:58:07%20GMT	https://evolvelaw.ca/2022/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/index.html	(from https://evolvelaw.ca/2022/07/28/)
11:28:11	208194/208194	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2005:58:06%20GMT	https://evolvelaw.ca/author/isaac-jaime-blanco/	E:/SIH_TEMPLATE/evolvelaw.ca/author/isaac-jaime-blanco/index.html	(from https://evolvelaw.ca/2022/07/28/)
11:28:48	416161/416161	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2261f872ce-659a1%22	https://evolvelaw.ca/wp-content/uploads/2022/01/post1.jpg	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2022/01/post1.jpg	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:28:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:58:05%20GMT	https://evolvelaw.ca/2022/07/28/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/07/28/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/07/28/)
11:28:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:58:07%20GMT	https://evolvelaw.ca/2022/05/17/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/05/17/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/05/17/)
11:29:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:59:01%20GMT	https://evolvelaw.ca/?p=7938	E:/SIH_TEMPLATE/evolvelaw.ca/indexe87d.html	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:29:06	47896/47896	---MCZ	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2005:59:00%20GMT	https://evolvelaw.ca/wp-json/wp/v2/posts/7938	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/wp/v2/posts/7938	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:29:41	825/825	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed5090433c74265c52e55aee018431d1%22	https://evolvelaw.ca/stalking-behavior-signs/feed/	E:/SIH_TEMPLATE/evolvelaw.ca/stalking-behavior-signs/feed/index.html	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:29:53	2760/2760	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2005:59:04%20GMT	https://evolvelaw.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fevolvelaw.ca%2Fstalking-behavior-signs%2F	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/oembed/1.0/embed577b	(from https://evolvelaw.ca/stalking-behavior-signs/)
11:29:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:59:10%20GMT	https://evolvelaw.ca/2023/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/)
11:29:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:59:45%20GMT	https://evolvelaw.ca/2023/07/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/07/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/07/)
11:29:57	596/596	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2005:59:57%20GMT	https://evolvelaw.ca/wp-json/wp/v2/users/8	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/wp/v2/users/8.json	(from https://evolvelaw.ca/author/itevolvelaw-ca/)
11:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2005:59:59%20GMT	https://evolvelaw.ca/author/itevolvelaw-ca/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/author/itevolvelaw-ca/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/author/itevolvelaw-ca/)
11:30:00	596/596	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2005:59:59%20GMT	https://evolvelaw.ca/wp-json/wp/v2/categories/1	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/wp/v2/categories/1.json	(from https://evolvelaw.ca/category/uncategorized/)
11:30:05	65421/65421	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed5090433c74265c52e55aee018431d1%22	https://evolvelaw.ca/author/itevolvelaw-ca/feed/	E:/SIH_TEMPLATE/evolvelaw.ca/author/itevolvelaw-ca/feed/index.html	(from https://evolvelaw.ca/author/itevolvelaw-ca/)
11:30:08	290028/290028	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed5090433c74265c52e55aee018431d1%22	https://evolvelaw.ca/category/uncategorized/feed/	E:/SIH_TEMPLATE/evolvelaw.ca/category/uncategorized/feed/index.html	(from https://evolvelaw.ca/category/uncategorized/)
11:30:11	194427/194427	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2006:00:09%20GMT	https://evolvelaw.ca/author/infoevolvelaw-ca/	E:/SIH_TEMPLATE/evolvelaw.ca/author/infoevolvelaw-ca/index.html	(from https://evolvelaw.ca/category/uncategorized/)
11:30:14	1567184/1567184	UR-M--	200	added ('Partial%20Content')	image/webp	etag:%22620abeed-17e9d0%22	https://evolvelaw.ca/wp-content/uploads/2022/02/prenuptial-agreement.webp	E:/SIH_TEMPLATE/evolvelaw.ca/wp-content/uploads/2022/02/prenuptial-agreement.webp	(from https://evolvelaw.ca/why-consider-prenuptial-agreement/)
11:30:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:00:03%20GMT	https://evolvelaw.ca/category/uncategorized/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/category/uncategorized/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/category/uncategorized/)
11:31:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:00:11%20GMT	https://evolvelaw.ca/2023/06/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/06/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/06/)
11:31:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:00:14%20GMT	https://evolvelaw.ca/2023/02/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2023/02/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2023/02/)
11:31:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:01:03%20GMT	https://evolvelaw.ca/2022/02/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/02/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/02/)
11:31:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:00:16%20GMT	https://evolvelaw.ca/2022/07/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/07/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/07/)
11:31:22	192806/192806	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2006:01:10%20GMT	https://evolvelaw.ca/2021/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/index.html	(from https://evolvelaw.ca/2021/06/)
11:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:00:56%20GMT	https://evolvelaw.ca/2022/05/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/05/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/05/)
11:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:01:07%20GMT	https://evolvelaw.ca/2022/01/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/01/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/01/)
11:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:01:08%20GMT	https://evolvelaw.ca/2021/06/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/06/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2021/06/)
11:31:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:01:25%20GMT	https://evolvelaw.ca/2021/04/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/04/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2021/04/)
11:31:51	5854/5854	---MCZ	200	added ('OK')	text/css	etag:W/%226052eb74-16de%22	https://evolvelaw.ca/wp-includes/css/buttons.min.css?ver=6.3.1	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/css/buttons.min9b30.css	(from https://evolvelaw.ca/wp-login.php)
11:31:52	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%226077f21a-e688%22	https://evolvelaw.ca/wp-includes/css/dashicons.min.css?ver=6.3.1	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/css/dashicons.min9b30.css	(from https://evolvelaw.ca/wp-login.php)
11:31:55	3375/3375	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Sep%202023%2006:01:55%20GMT	https://evolvelaw.ca/wp-login.php?action=lostpassword	E:/SIH_TEMPLATE/evolvelaw.ca/wp-loginc2b6.html	(from https://evolvelaw.ca/wp-login.php)
11:31:57	351/351	---MCZ	200	added ('OK')	application/javascript	etag:W/%226052eb74-15f%22	https://evolvelaw.ca/wp-includes/js/zxcvbn-async.min.js?ver=1.0	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/js/zxcvbn-async.min5152.js	(from https://evolvelaw.ca/wp-login.php)
11:31:59	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263cff026-4991%22	https://evolvelaw.ca/wp-includes/js/underscore.min.js?ver=1.13.4	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/js/underscore.mind584.js	(from https://evolvelaw.ca/wp-login.php)
11:32:03	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263cff026-592%22	https://evolvelaw.ca/wp-includes/js/wp-util.min.js?ver=6.3.1	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/js/wp-util.min9b30.js	(from https://evolvelaw.ca/wp-login.php)
11:32:04	605/605	---M-Z	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2006:02:05%20GMT	https://evolvelaw.ca/wp-json/wp/v2/users/7	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/wp/v2/users/7.json	(from https://evolvelaw.ca/author/isaac-jaime-blanco/)
11:32:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:02:06%20GMT	https://evolvelaw.ca/2022/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2022/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2022/)
11:32:07	44698/44698	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed5090433c74265c52e55aee018431d1%22	https://evolvelaw.ca/author/infoevolvelaw-ca/feed/	E:/SIH_TEMPLATE/evolvelaw.ca/author/infoevolvelaw-ca/feed/index.html	(from https://evolvelaw.ca/author/infoevolvelaw-ca/)
11:32:10	594/594	---MCZ	200	added ('OK')	application/json	date:Tue,%2026%20Sep%202023%2006:02:09%20GMT	https://evolvelaw.ca/wp-json/wp/v2/users/3	E:/SIH_TEMPLATE/evolvelaw.ca/wp-json/wp/v2/users/3.json	(from https://evolvelaw.ca/author/infoevolvelaw-ca/)
11:32:13	182766/182766	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ed5090433c74265c52e55aee018431d1%22	https://evolvelaw.ca/author/isaac-jaime-blanco/feed/	E:/SIH_TEMPLATE/evolvelaw.ca/author/isaac-jaime-blanco/feed/index.html	(from https://evolvelaw.ca/author/isaac-jaime-blanco/)
11:32:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:02:10%20GMT	https://evolvelaw.ca/author/isaac-jaime-blanco/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/author/isaac-jaime-blanco/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/author/isaac-jaime-blanco/)
11:32:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:02:14%20GMT	https://evolvelaw.ca/author/infoevolvelaw-ca/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/author/infoevolvelaw-ca/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/author/infoevolvelaw-ca/)
11:32:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Sep%202023%2006:02:14%20GMT	https://evolvelaw.ca/2021/n3xtep.surveysparrow.com/widget/	E:/SIH_TEMPLATE/evolvelaw.ca/2021/n3xtep.surveysparrow.com/widget/index.html	(from https://evolvelaw.ca/2021/)
11:32:20	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f3ecc2f-dcf4%22	https://evolvelaw.ca/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/fonts/dashicons7d4b.eot	(from https://evolvelaw.ca/wp-includes/css/dashicons.min.css?ver=6.3.1)
11:32:32	56392/56392	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225f3ecc2f-dc48%22	https://evolvelaw.ca/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	E:/SIH_TEMPLATE/evolvelaw.ca/wp-includes/fonts/dashicons7d4b.ttf	(from https://evolvelaw.ca/wp-includes/css/dashicons.min.css?ver=6.3.1)
